infocard-lg-img href,img-fixed src,infocard-lg-data,ent-name,infocard-lg-data 2,itype,itype href,itype 2,itype href 2,infocard,infocard-lg-img href 2,img-fixed src 2,infocard-lg-data 3,ent-name 2,infocard-lg-data 4,itype 3,itype href 3,itype 4,itype href 4,infocard 2,infocard-lg-img href 3,img-fixed src 3,infocard-lg-data 5,ent-name 3,itype 5,itype href 5,itype 6,itype href 6,itype 7,itype href 7,itype 8,itype href 8,itype 9,itype href 9,infocard 3,infocard href
https://pokemondb.net/pokedex/snover,https://img.pokemondb.net/sprites/bank/normal/snover.png,#459,Snover,·,Grass,https://pokemondb.net/type/grass,,,(Level 40),https://pokemondb.net/pokedex/abomasnow,https://img.pokemondb.net/sprites/bank/normal/abomasnow.png,#460,Abomasnow,·,Grass,https://pokemondb.net/type/grass,,,,,,,,Ice,https://pokemondb.net/type/ice,,,Ice,https://pokemondb.net/type/ice,,,,,,
https://pokemondb.net/pokedex/snivy,https://img.pokemondb.net/sprites/bank/normal/snivy.png,#495,Snivy,#496,Grass,https://pokemondb.net/type/grass,,,(Level 17),https://pokemondb.net/pokedex/servine,https://img.pokemondb.net/sprites/bank/normal/servine.png,#497,Servine,,Grass,https://pokemondb.net/type/grass,,,(Level 36),https://pokemondb.net/pokedex/serperior,https://img.pokemondb.net/sprites/bank/normal/serperior.png,,Serperior,Grass,https://pokemondb.net/type/grass,,,,,,,,,,
https://pokemondb.net/pokedex/tepig,https://img.pokemondb.net/sprites/bank/normal/tepig.png,#498,Tepig,#499,Fire,https://pokemondb.net/type/fire,Fire,https://pokemondb.net/type/fire,(Level 17),https://pokemondb.net/pokedex/pignite,https://img.pokemondb.net/sprites/bank/normal/pignite.png,·,Pignite,#500,Fire,https://pokemondb.net/type/fire,,,(Level 36),https://pokemondb.net/pokedex/emboar,https://img.pokemondb.net/sprites/bank/normal/emboar.png,·,Emboar,,,Fighting,https://pokemondb.net/type/fighting,Fighting,https://pokemondb.net/type/fighting,,,,,,
https://pokemondb.net/pokedex/oshawott,https://img.pokemondb.net/sprites/bank/normal/oshawott.png,#501,Oshawott,#502,,,Water,https://pokemondb.net/type/water,(Level 17),https://pokemondb.net/pokedex/dewott,https://img.pokemondb.net/sprites/bank/normal/dewott.png,#503,Dewott,,,,,,(Level 36),https://pokemondb.net/pokedex/samurott,https://img.pokemondb.net/sprites/bank/normal/samurott.png,,Samurott,,,Water,https://pokemondb.net/type/water,,,Water,https://pokemondb.net/type/water,,,,
https://pokemondb.net/pokedex/patrat,https://img.pokemondb.net/sprites/bank/normal/patrat.png,#504,Patrat,#505,,,Normal,https://pokemondb.net/type/normal,(Level 20),https://pokemondb.net/pokedex/watchog,https://img.pokemondb.net/sprites/bank/normal/watchog.png,,Watchog,,,,Normal,https://pokemondb.net/type/normal,,,,,,,,,,,,,,,,,
https://pokemondb.net/pokedex/lillipup,https://img.pokemondb.net/sprites/bank/normal/lillipup.png,#506,Lillipup,#507,Normal,https://pokemondb.net/type/normal,Normal,https://pokemondb.net/type/normal,(Level 16),https://pokemondb.net/pokedex/herdier,https://img.pokemondb.net/sprites/bank/normal/herdier.png,#508,Herdier,,,,Normal,https://pokemondb.net/type/normal,(Level 32),https://pokemondb.net/pokedex/stoutland,https://img.pokemondb.net/sprites/bank/normal/stoutland.png,,Stoutland,,,,,,,,,,,,
https://pokemondb.net/pokedex/purrloin,https://img.pokemondb.net/sprites/bank/normal/purrloin.png,#509,Purrloin,#510,,,,,(Level 20),https://pokemondb.net/pokedex/liepard,https://img.pokemondb.net/sprites/bank/normal/liepard.png,,Liepard,,,,,,,,,,,,,,,,,,,Dark,https://pokemondb.net/type/dark,,
https://pokemondb.net/pokedex/pansage,https://img.pokemondb.net/sprites/bank/normal/pansage.png,#511,Pansage,#512,Grass,https://pokemondb.net/type/grass,,,(use ),https://pokemondb.net/pokedex/simisage,https://img.pokemondb.net/sprites/bank/normal/simisage.png,,Simisage,,Grass,https://pokemondb.net/type/grass,,,,,,,,,,,,,,,,,,Leaf Stone,https://pokemondb.net/item/leaf-stone
https://pokemondb.net/pokedex/pansear,https://img.pokemondb.net/sprites/bank/normal/pansear.png,#513,Pansear,#514,Fire,https://pokemondb.net/type/fire,,,(use ),https://pokemondb.net/pokedex/simisear,https://img.pokemondb.net/sprites/bank/normal/simisear.png,,Simisear,,Fire,https://pokemondb.net/type/fire,,,,,,,,,,,,,,,,,,Fire Stone,https://pokemondb.net/item/fire-stone
https://pokemondb.net/pokedex/panpour,https://img.pokemondb.net/sprites/bank/normal/panpour.png,#515,Panpour,#516,,,,,(use ),https://pokemondb.net/pokedex/simipour,https://img.pokemondb.net/sprites/bank/normal/simipour.png,,Simipour,,,,,,,,,,,,,Water,https://pokemondb.net/type/water,,,Water,https://pokemondb.net/type/water,,,Water Stone,https://pokemondb.net/item/water-stone
https://pokemondb.net/pokedex/munna,https://img.pokemondb.net/sprites/bank/normal/munna.png,#517,Munna,#518,Psychic,https://pokemondb.net/type/psychic,,,(use ),https://pokemondb.net/pokedex/musharna,https://img.pokemondb.net/sprites/bank/normal/musharna.png,,Musharna,,,,,,,,,,,,,,,,,,,,,Moon Stone,https://pokemondb.net/item/moon-stone
https://pokemondb.net/pokedex/pidove,https://img.pokemondb.net/sprites/bank/normal/pidove.png,#519,Pidove,·,Normal,https://pokemondb.net/type/normal,Normal,https://pokemondb.net/type/normal,(Level 21),https://pokemondb.net/pokedex/tranquill,https://img.pokemondb.net/sprites/bank/normal/tranquill.png,#520,Tranquill,·,,,Normal,https://pokemondb.net/type/normal,(Level 32),https://pokemondb.net/pokedex/unfezant,https://img.pokemondb.net/sprites/bank/normal/unfezant.png,#521,Unfezant,,,,,Flying,https://pokemondb.net/type/flying,Flying,https://pokemondb.net/type/flying,,,,
https://pokemondb.net/pokedex/blitzle,https://img.pokemondb.net/sprites/bank/normal/blitzle.png,#522,Blitzle,#523,Electric,https://pokemondb.net/type/electric,,,(Level 27),https://pokemondb.net/pokedex/zebstrika,https://img.pokemondb.net/sprites/bank/normal/zebstrika.png,,Zebstrika,,Electric,https://pokemondb.net/type/electric,,,,,,,,,,,,,,,,,,,
https://pokemondb.net/pokedex/roggenrola,https://img.pokemondb.net/sprites/bank/normal/roggenrola.png,#524,Roggenrola,#525,,,,,(Level 25),https://pokemondb.net/pokedex/boldore,https://img.pokemondb.net/sprites/bank/normal/boldore.png,#526,Boldore,,,,,,(Trade),https://pokemondb.net/pokedex/gigalith,https://img.pokemondb.net/sprites/bank/normal/gigalith.png,,Gigalith,Rock,https://pokemondb.net/type/rock,,,,,,,,,,
https://pokemondb.net/pokedex/woobat,https://img.pokemondb.net/sprites/bank/normal/woobat.png,#527,Woobat,·,Psychic,https://pokemondb.net/type/psychic,,,(high ),https://pokemondb.net/pokedex/swoobat,https://img.pokemondb.net/sprites/bank/normal/swoobat.png,#528,Swoobat,·,,,,,,,,,,,,,,Flying,https://pokemondb.net/type/flying,,,,,Friendship,https://pokemondb.net/glossary#def-friendship
https://pokemondb.net/pokedex/drilbur,https://img.pokemondb.net/sprites/bank/normal/drilbur.png,#529,Drilbur,#530,,,,,(Level 31),https://pokemondb.net/pokedex/excadrill,https://img.pokemondb.net/sprites/bank/normal/excadrill.png,·,Excadrill,,,,Ground,https://pokemondb.net/type/ground,,,,,,,,,,,,,,,,,
https://pokemondb.net/pokedex/timburr,https://img.pokemondb.net/sprites/bank/normal/timburr.png,#532,Timburr,#533,Fighting,https://pokemondb.net/type/fighting,,,(Level 25),https://pokemondb.net/pokedex/gurdurr,https://img.pokemondb.net/sprites/bank/normal/gurdurr.png,#534,Gurdurr,,,,,,(Trade),https://pokemondb.net/pokedex/conkeldurr,https://img.pokemondb.net/sprites/bank/normal/conkeldurr.png,,Conkeldurr,,,Fighting,https://pokemondb.net/type/fighting,Fighting,https://pokemondb.net/type/fighting,,,,,,
https://pokemondb.net/pokedex/tympole,https://img.pokemondb.net/sprites/bank/normal/tympole.png,#535,Tympole,#536,,,Water,https://pokemondb.net/type/water,(Level 25),https://pokemondb.net/pokedex/palpitoad,https://img.pokemondb.net/sprites/bank/normal/palpitoad.png,·,Palpitoad,#537,,,Ground,https://pokemondb.net/type/ground,(Level 36),https://pokemondb.net/pokedex/seismitoad,https://img.pokemondb.net/sprites/bank/normal/seismitoad.png,·,Seismitoad,,,Water,https://pokemondb.net/type/water,,,Water,https://pokemondb.net/type/water,,,,
https://pokemondb.net/pokedex/sewaddle,https://img.pokemondb.net/sprites/bank/normal/sewaddle.png,#540,Sewaddle,·,Grass,https://pokemondb.net/type/grass,,,(Level 20),https://pokemondb.net/pokedex/swadloon,https://img.pokemondb.net/sprites/bank/normal/swadloon.png,#541,Swadloon,·,Grass,https://pokemondb.net/type/grass,,,(high ),https://pokemondb.net/pokedex/leavanny,https://img.pokemondb.net/sprites/bank/normal/leavanny.png,#542,Leavanny,Grass,https://pokemondb.net/type/grass,,,,,Bug,https://pokemondb.net/type/bug,Bug,https://pokemondb.net/type/bug,Friendship,https://pokemondb.net/glossary#def-friendship
https://pokemondb.net/pokedex/venipede,,#543,Venipede,·,,,Poison,https://pokemondb.net/type/poison,(Level 22),https://pokemondb.net/pokedex/whirlipede,,#544,Whirlipede,·,,,Poison,https://pokemondb.net/type/poison,(Level 30),https://pokemondb.net/pokedex/scolipede,,#545,Scolipede,,,Poison,https://pokemondb.net/type/poison,,,Bug,https://pokemondb.net/type/bug,Bug,https://pokemondb.net/type/bug,,
https://pokemondb.net/pokedex/cottonee,,#546,Cottonee,·,Grass,https://pokemondb.net/type/grass,,,(use ),https://pokemondb.net/pokedex/whimsicott,,#547,Whimsicott,·,Grass,https://pokemondb.net/type/grass,,,,,,,,,,,,,,,,,,Sun Stone,https://pokemondb.net/item/sun-stone
https://pokemondb.net/pokedex/petilil,,#548,Petilil,#549,Grass,https://pokemondb.net/type/grass,,,(use ),https://pokemondb.net/pokedex/lilligant,,,Lilligant,,Grass,https://pokemondb.net/type/grass,,,,,,,,,,,,,,,,,,Sun Stone,https://pokemondb.net/item/sun-stone
https://pokemondb.net/pokedex/sandile,,#551,Sandile,·,Ground,https://pokemondb.net/type/ground,,,(Level 29),https://pokemondb.net/pokedex/krokorok,,#552,Krokorok,·,,,Ground,https://pokemondb.net/type/ground,(Level 40),https://pokemondb.net/pokedex/krookodile,,#553,Krookodile,Dark,https://pokemondb.net/type/dark,,,,,,,Dark,https://pokemondb.net/type/dark,,
https://pokemondb.net/pokedex/darumaka,https://img.pokemondb.net/sprites/bank/normal/darumaka.png,#554,Darumaka,#555,Fire,https://pokemondb.net/type/fire,,,(Level 35),https://pokemondb.net/pokedex/darmanitan,https://img.pokemondb.net/sprites/bank/normal/darmanitan-standard.png,Standard Mode,Darmanitan,,Fire,https://pokemondb.net/type/fire,,,,,,,,,,,,,,,,,,,
https://pokemondb.net/pokedex/darumaka,https://img.pokemondb.net/sprites/sword-shield/normal/darmanitan-galarian-standard.png,#554,Darumaka,Galarian Darumaka,,,,,(use ),https://pokemondb.net/pokedex/darmanitan,https://img.pokemondb.net/sprites/sword-shield/normal/darumaka-galarian.png,#555,Darmanitan,Galarian Standard Mode,,,,,,,,,,Ice,https://pokemondb.net/type/ice,,,Ice,https://pokemondb.net/type/ice,,,,,Ice Stone,https://pokemondb.net/item/ice-stone
https://pokemondb.net/pokedex/dwebble,https://img.pokemondb.net/sprites/bank/normal/dwebble.png,#557,Dwebble,·,,,,,(Level 34),https://pokemondb.net/pokedex/crustle,https://img.pokemondb.net/sprites/bank/normal/crustle.png,#558,Crustle,·,,,,,,,,,,,,,,,,,,Bug,https://pokemondb.net/type/bug,,
https://pokemondb.net/pokedex/scraggy,https://img.pokemondb.net/sprites/bank/normal/scraggy.png,#559,Scraggy,·,,,,,(Level 39),https://pokemondb.net/pokedex/scrafty,https://img.pokemondb.net/sprites/bank/normal/scrafty.png,#560,Scrafty,·,,,,,,,,,,,,Fighting,https://pokemondb.net/type/fighting,Fighting,https://pokemondb.net/type/fighting,,,Dark,https://pokemondb.net/type/dark,,
https://pokemondb.net/pokedex/yamask,https://img.pokemondb.net/sprites/bank/normal/yamask.png,#562,Yamask,#563,,,,,(Level 34),https://pokemondb.net/pokedex/cofagrigus,https://img.pokemondb.net/sprites/bank/normal/cofagrigus.png,,Cofagrigus,,,,,,,,,,,Ghost,https://pokemondb.net/type/ghost,,,,,,,Ghost,https://pokemondb.net/type/ghost,,
https://pokemondb.net/pokedex/yamask,https://img.pokemondb.net/sprites/sword-shield/normal/runerigus.png,#562,Yamask,Galarian Yamask,,,,,(near Dusty Bowl),https://pokemondb.net/pokedex/runerigus,https://img.pokemondb.net/sprites/sword-shield/normal/yamask-galarian.png,·,Runerigus,#867,,,Ground,https://pokemondb.net/type/ground,,,,·,,Ghost,https://pokemondb.net/type/ghost,,,,,,,Ghost,https://pokemondb.net/type/ghost,,
https://pokemondb.net/pokedex/tirtouga,https://img.pokemondb.net/sprites/bank/normal/tirtouga.png,#564,Tirtouga,·,,,,,(Level 37),https://pokemondb.net/pokedex/carracosta,https://img.pokemondb.net/sprites/bank/normal/carracosta.png,#565,Carracosta,·,,,,,,,,,,,,Water,https://pokemondb.net/type/water,,,Water,https://pokemondb.net/type/water,,,,
https://pokemondb.net/pokedex/archen,https://img.pokemondb.net/sprites/bank/normal/archen.png,#566,Archen,·,,,,,(Level 37),https://pokemondb.net/pokedex/archeops,https://img.pokemondb.net/sprites/bank/normal/archeops.png,#567,Archeops,·,,,,,,,,,,,,,,Flying,https://pokemondb.net/type/flying,,,,,,
https://pokemondb.net/pokedex/trubbish,https://img.pokemondb.net/sprites/bank/normal/trubbish.png,#568,Trubbish,#569,,,Poison,https://pokemondb.net/type/poison,(Level 36),https://pokemondb.net/pokedex/garbodor,https://img.pokemondb.net/sprites/bank/normal/garbodor.png,,Garbodor,,,,Poison,https://pokemondb.net/type/poison,,,,,,,,,,,,,,,,,
https://pokemondb.net/pokedex/zorua,https://img.pokemondb.net/sprites/bank/normal/zorua.png,#570,Zorua,#571,,,,,(Level 30),https://pokemondb.net/pokedex/zoroark,https://img.pokemondb.net/sprites/bank/normal/zoroark.png,,Zoroark,,,,,,,,,,,,,,,,,,,Dark,https://pokemondb.net/type/dark,,
https://pokemondb.net/pokedex/minccino,https://img.pokemondb.net/sprites/bank/normal/minccino.png,#572,Minccino,#573,,,Normal,https://pokemondb.net/type/normal,(use ),https://pokemondb.net/pokedex/cinccino,https://img.pokemondb.net/sprites/bank/normal/cinccino.png,,Cinccino,,,,Normal,https://pokemondb.net/type/normal,,,,,,,,,,,,,,,,Shiny Stone,https://pokemondb.net/item/shiny-stone
https://pokemondb.net/pokedex/gothita,https://img.pokemondb.net/sprites/bank/normal/gothita.png,#574,Gothita,#575,Psychic,https://pokemondb.net/type/psychic,,,(Level 32),https://pokemondb.net/pokedex/gothorita,https://img.pokemondb.net/sprites/bank/normal/gothorita.png,#576,Gothorita,,Psychic,https://pokemondb.net/type/psychic,,,(Level 41),https://pokemondb.net/pokedex/gothitelle,https://img.pokemondb.net/sprites/bank/normal/gothitelle.png,,Gothitelle,,,,,,,,,,,,
https://pokemondb.net/pokedex/solosis,https://img.pokemondb.net/sprites/bank/normal/solosis.png,#577,Solosis,#578,Psychic,https://pokemondb.net/type/psychic,,,(Level 32),https://pokemondb.net/pokedex/duosion,https://img.pokemondb.net/sprites/bank/normal/duosion.png,#579,Duosion,,Psychic,https://pokemondb.net/type/psychic,,,(Level 41),https://pokemondb.net/pokedex/reuniclus,https://img.pokemondb.net/sprites/bank/normal/reuniclus.png,,Reuniclus,,,,,,,,,,,,
https://pokemondb.net/pokedex/ducklett,,#580,Ducklett,·,,,,,(Level 35),https://pokemondb.net/pokedex/swanna,,#581,Swanna,·,,,,,,,,,,,,Water,https://pokemondb.net/type/water,Flying,https://pokemondb.net/type/flying,Water,https://pokemondb.net/type/water,,,,
https://pokemondb.net/pokedex/vanillite,,#582,Vanillite,#583,,,,,(Level 35),https://pokemondb.net/pokedex/vanillish,,#584,Vanillish,,Ice,https://pokemondb.net/type/ice,,,(Level 47),https://pokemondb.net/pokedex/vanilluxe,,,Vanilluxe,Ice,https://pokemondb.net/type/ice,,,Ice,https://pokemondb.net/type/ice,,,,,,
https://pokemondb.net/pokedex/deerling,,#585,Deerling,·,Grass,https://pokemondb.net/type/grass,Normal,https://pokemondb.net/type/normal,(Level 34),https://pokemondb.net/pokedex/sawsbuck,,#586,Sawsbuck,·,Grass,https://pokemondb.net/type/grass,Normal,https://pokemondb.net/type/normal,,,,,,,,,,,,,,,,,
https://pokemondb.net/pokedex/karrablast,https://img.pokemondb.net/sprites/bank/normal/karrablast.png,#588,Karrablast,#589,,,,,(Trade with ),https://pokemondb.net/pokedex/escavalier,https://img.pokemondb.net/sprites/bank/normal/escavalier.png,·,Escavalier,,,,,,,,,,,,,,,,,,,Bug,https://pokemondb.net/type/bug,Shelmet,https://pokemondb.net/pokedex/shelmet
https://pokemondb.net/pokedex/foongus,https://img.pokemondb.net/sprites/bank/normal/foongus.png,#590,Foongus,·,Grass,https://pokemondb.net/type/grass,Poison,https://pokemondb.net/type/poison,(Level 39),https://pokemondb.net/pokedex/amoonguss,https://img.pokemondb.net/sprites/bank/normal/amoonguss.png,#591,Amoonguss,·,Grass,https://pokemondb.net/type/grass,Poison,https://pokemondb.net/type/poison,,,,,,,,,,,,,,,,,
https://pokemondb.net/pokedex/frillish,https://img.pokemondb.net/sprites/bank/normal/frillish.png,#592,Frillish,·,,,,,(Level 40),https://pokemondb.net/pokedex/jellicent,https://img.pokemondb.net/sprites/bank/normal/jellicent.png,#593,Jellicent,·,,,,,,,,,,Ghost,https://pokemondb.net/type/ghost,Water,https://pokemondb.net/type/water,,,Water,https://pokemondb.net/type/water,Ghost,https://pokemondb.net/type/ghost,,
https://pokemondb.net/pokedex/joltik,https://img.pokemondb.net/sprites/bank/normal/joltik.png,#595,Joltik,·,Electric,https://pokemondb.net/type/electric,,,(Level 36),https://pokemondb.net/pokedex/galvantula,https://img.pokemondb.net/sprites/bank/normal/galvantula.png,#596,Galvantula,·,Electric,https://pokemondb.net/type/electric,,,,,,,,,,,,,,,,Bug,https://pokemondb.net/type/bug,,
https://pokemondb.net/pokedex/ferroseed,https://img.pokemondb.net/sprites/bank/normal/ferroseed.png,#597,Ferroseed,·,Grass,https://pokemondb.net/type/grass,Steel,https://pokemondb.net/type/steel,(Level 40),https://pokemondb.net/pokedex/ferrothorn,https://img.pokemondb.net/sprites/bank/normal/ferrothorn.png,#598,Ferrothorn,·,Grass,https://pokemondb.net/type/grass,,,,,,,,,,,,,,,,,,,
https://pokemondb.net/pokedex/klink,,#599,Klink,#600,,,Steel,https://pokemondb.net/type/steel,(Level 38),https://pokemondb.net/pokedex/klang,,#601,Klang,,,,,,(Level 49),https://pokemondb.net/pokedex/klinklang,,,Klinklang,,,Steel,https://pokemondb.net/type/steel,,,,,,,,
https://pokemondb.net/pokedex/tynamo,,#602,Tynamo,#603,Electric,https://pokemondb.net/type/electric,,,(Level 39),https://pokemondb.net/pokedex/eelektrik,,#604,Eelektrik,,Electric,https://pokemondb.net/type/electric,Electric,https://pokemondb.net/type/electric,(use ),https://pokemondb.net/pokedex/eelektross,,,Eelektross,,,,,,,,,,,Thunder Stone,https://pokemondb.net/item/thunder-stone
https://pokemondb.net/pokedex/elgyem,,#605,Elgyem,#606,Psychic,https://pokemondb.net/type/psychic,,,(Level 42),https://pokemondb.net/pokedex/beheeyem,,,Beheeyem,,,,,,,,,,,,,,,,,,,,,,
https://pokemondb.net/pokedex/litwick,https://img.pokemondb.net/sprites/bank/normal/litwick.png,#607,Litwick,·,Fire,https://pokemondb.net/type/fire,Fire,https://pokemondb.net/type/fire,(Level 41),https://pokemondb.net/pokedex/lampent,https://img.pokemondb.net/sprites/bank/normal/lampent.png,#608,Lampent,·,Fire,https://pokemondb.net/type/fire,,,(use ),https://pokemondb.net/pokedex/chandelure,https://img.pokemondb.net/sprites/bank/normal/chandelure.png,#609,Chandelure,Ghost,https://pokemondb.net/type/ghost,,,Ghost,https://pokemondb.net/type/ghost,,,Ghost,https://pokemondb.net/type/ghost,Dusk Stone,https://pokemondb.net/item/dusk-stone
https://pokemondb.net/pokedex/axew,https://img.pokemondb.net/sprites/bank/normal/axew.png,#610,Axew,#611,,,Dragon,https://pokemondb.net/type/dragon,(Level 38),https://pokemondb.net/pokedex/fraxure,https://img.pokemondb.net/sprites/bank/normal/fraxure.png,#612,Fraxure,,Dragon,https://pokemondb.net/type/dragon,,,(Level 48),https://pokemondb.net/pokedex/haxorus,https://img.pokemondb.net/sprites/bank/normal/haxorus.png,,Haxorus,,,,,,,,,,,,
https://pokemondb.net/pokedex/cubchoo,https://img.pokemondb.net/sprites/bank/normal/cubchoo.png,#613,Cubchoo,#614,,,,,(Level 37),https://pokemondb.net/pokedex/beartic,https://img.pokemondb.net/sprites/bank/normal/beartic.png,,Beartic,,,,,,,,,,,Ice,https://pokemondb.net/type/ice,,,Ice,https://pokemondb.net/type/ice,,,,,,
https://pokemondb.net/pokedex/shelmet,https://img.pokemondb.net/sprites/bank/normal/shelmet.png,#616,Shelmet,#617,,,,,(Trade with ),https://pokemondb.net/pokedex/accelgor,https://img.pokemondb.net/sprites/bank/normal/accelgor.png,,Accelgor,,,,,,,,,,,,,,,,,,,Bug,https://pokemondb.net/type/bug,Karrablast,https://pokemondb.net/pokedex/karrablast
https://pokemondb.net/pokedex/mienfoo,https://img.pokemondb.net/sprites/bank/normal/mienfoo.png,#619,Mienfoo,#620,,,,,(Level 50),https://pokemondb.net/pokedex/mienshao,https://img.pokemondb.net/sprites/bank/normal/mienshao.png,,Mienshao,,,,,,,,,,,,,Fighting,https://pokemondb.net/type/fighting,Fighting,https://pokemondb.net/type/fighting,,,,,,
https://pokemondb.net/pokedex/golett,,#622,Golett,·,,,,,(Level 43),https://pokemondb.net/pokedex/golurk,,#623,Golurk,·,,,Ground,https://pokemondb.net/type/ground,,,,,,Ghost,https://pokemondb.net/type/ghost,,,,,,,Ghost,https://pokemondb.net/type/ghost,,
https://pokemondb.net/pokedex/pawniard,,#624,Pawniard,·,,,Steel,https://pokemondb.net/type/steel,(Level 52),https://pokemondb.net/pokedex/bisharp,,#625,Bisharp,·,,,,,,,,,,,,,,,,,,Dark,https://pokemondb.net/type/dark,,
https://pokemondb.net/pokedex/rufflet,,#627,Rufflet,·,,,Normal,https://pokemondb.net/type/normal,(Level 54),https://pokemondb.net/pokedex/braviary,,#628,Braviary,·,,,Normal,https://pokemondb.net/type/normal,,,,,,,,,,Flying,https://pokemondb.net/type/flying,,,,,,
https://pokemondb.net/pokedex/vullaby,,#629,Vullaby,·,,,,,(Level 54),https://pokemondb.net/pokedex/mandibuzz,,#630,Mandibuzz,·,,,,,,,,,,,,,,Flying,https://pokemondb.net/type/flying,,,Dark,https://pokemondb.net/type/dark,,
https://pokemondb.net/pokedex/deino,https://img.pokemondb.net/sprites/bank/normal/deino.png,#633,Deino,·,,,Dragon,https://pokemondb.net/type/dragon,(Level 50),https://pokemondb.net/pokedex/zweilous,https://img.pokemondb.net/sprites/bank/normal/zweilous.png,#634,Zweilous,·,Dragon,https://pokemondb.net/type/dragon,,,(Level 64),https://pokemondb.net/pokedex/hydreigon,https://img.pokemondb.net/sprites/bank/normal/hydreigon.png,#635,Hydreigon,Dark,https://pokemondb.net/type/dark,,,,,,,Dark,https://pokemondb.net/type/dark,,
https://pokemondb.net/pokedex/larvesta,https://img.pokemondb.net/sprites/bank/normal/larvesta.png,#636,Larvesta,·,Fire,https://pokemondb.net/type/fire,,,(Level 59),https://pokemondb.net/pokedex/volcarona,https://img.pokemondb.net/sprites/bank/normal/volcarona.png,#637,Volcarona,·,Fire,https://pokemondb.net/type/fire,,,,,,,,,,,,,,,,Bug,https://pokemondb.net/type/bug,,
https://pokemondb.net/pokedex/chespin,https://img.pokemondb.net/sprites/bank/normal/chespin.png,#650,Chespin,#651,Grass,https://pokemondb.net/type/grass,,,(Level 16),https://pokemondb.net/pokedex/quilladin,https://img.pokemondb.net/sprites/bank/normal/quilladin.png,#652,Quilladin,·,Grass,https://pokemondb.net/type/grass,,,(Level 36),https://pokemondb.net/pokedex/chesnaught,https://img.pokemondb.net/sprites/bank/normal/chesnaught.png,,Chesnaught,Grass,https://pokemondb.net/type/grass,Fighting,https://pokemondb.net/type/fighting,,,,,,,,
https://pokemondb.net/pokedex/fennekin,https://img.pokemondb.net/sprites/bank/normal/fennekin.png,#653,Fennekin,#654,Fire,https://pokemondb.net/type/fire,Fire,https://pokemondb.net/type/fire,(Level 16),https://pokemondb.net/pokedex/braixen,https://img.pokemondb.net/sprites/bank/normal/braixen.png,#655,Braixen,·,Fire,https://pokemondb.net/type/fire,,,(Level 36),https://pokemondb.net/pokedex/delphox,https://img.pokemondb.net/sprites/bank/normal/delphox.png,,Delphox,,,,,,,,,,,,
https://pokemondb.net/pokedex/froakie,https://img.pokemondb.net/sprites/bank/normal/froakie.png,#656,Froakie,#657,,,Water,https://pokemondb.net/type/water,(Level 16),https://pokemondb.net/pokedex/frogadier,https://img.pokemondb.net/sprites/bank/normal/frogadier.png,#658,Frogadier,·,,,,,(Level 36),https://pokemondb.net/pokedex/greninja,https://img.pokemondb.net/sprites/bank/normal/greninja.png,,Greninja,,,Water,https://pokemondb.net/type/water,,,Water,https://pokemondb.net/type/water,,,,
https://pokemondb.net/pokedex/bunnelby,,#659,Bunnelby,#660,,,Normal,https://pokemondb.net/type/normal,(Level 20),https://pokemondb.net/pokedex/diggersby,,·,Diggersby,,,,Normal,https://pokemondb.net/type/normal,,,,,,,,,,,,,,,,,
https://pokemondb.net/pokedex/fletchling,,#661,Fletchling,·,Fire,https://pokemondb.net/type/fire,Normal,https://pokemondb.net/type/normal,(Level 17),https://pokemondb.net/pokedex/fletchinder,,#662,Fletchinder,·,Fire,https://pokemondb.net/type/fire,,,(Level 35),https://pokemondb.net/pokedex/talonflame,,#663,Talonflame,,,,,Flying,https://pokemondb.net/type/flying,Flying,https://pokemondb.net/type/flying,,,,
https://pokemondb.net/pokedex/scatterbug,,#664,Scatterbug,#665,,,,,(Level 9),https://pokemondb.net/pokedex/spewpa,,#666,Spewpa,·,,,,,(Level 12),https://pokemondb.net/pokedex/vivillon,,,Vivillon,,,,,Flying,https://pokemondb.net/type/flying,Bug,https://pokemondb.net/type/bug,Bug,https://pokemondb.net/type/bug,,
https://pokemondb.net/pokedex/litleo,,#667,Litleo,·,Fire,https://pokemondb.net/type/fire,Normal,https://pokemondb.net/type/normal,(Level 35),https://pokemondb.net/pokedex/pyroar,,#668,Pyroar,·,Fire,https://pokemondb.net/type/fire,Normal,https://pokemondb.net/type/normal,,,,,,,,,,,,,,,,,
https://pokemondb.net/pokedex/flabebe,https://img.pokemondb.net/sprites/bank/normal/flabebe.png,#669,Flabébé,#670,,,,,(Level 19),https://pokemondb.net/pokedex/floette,https://img.pokemondb.net/sprites/bank/normal/floette.png,#671,Floette,,Fairy,https://pokemondb.net/type/fairy,,,(use ),https://pokemondb.net/pokedex/florges,https://img.pokemondb.net/sprites/bank/normal/florges.png,,Florges,,,,,,,,,,,Shiny Stone,https://pokemondb.net/item/shiny-stone
https://pokemondb.net/pokedex/skiddo,https://img.pokemondb.net/sprites/bank/normal/skiddo.png,#672,Skiddo,#673,Grass,https://pokemondb.net/type/grass,,,(Level 32),https://pokemondb.net/pokedex/gogoat,https://img.pokemondb.net/sprites/bank/normal/gogoat.png,,Gogoat,,Grass,https://pokemondb.net/type/grass,,,,,,,,,,,,,,,,,,,
